Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities,Predicted
United Kingdom,Standard Room,1,November 2019,Couple, Very comfortable bed!,8.3,Very Good,1,bed,0
United Kingdom,Standard Room,2,November 2019,Family," The extra little touches around the hotel. It was very clean, staff were always willing to help and go the extra mile for you. Will definitely be staying here again.",9.6,Exceptional,1,dirty,0
United Kingdom,Standard Room,2,November 2019,Family," The extra little touches around the hotel. It was very clean, staff were always willing to help and go the extra mile for you. Will definitely be staying here again.",9.6,Exceptional,1,staff,1
United Kingdom,Standard Room,1,November 2019,Family, Grt location fantastic hotel,10.0,Exceptional,1,location,0
United Kingdom,Standard Room,1,October 2019,Solo traveler," The night staff were fabulously welcoming and helpful. I arrived late as I’d been at a Cher concert (awesome btw), and was tired and hungry. The receptionist suggested some fast food places still open in the area or that I could order pizza to have in my room. 15 mins later, a charming night porter brought my pizza and appletizer. Heavenly! Afterwards, I collapsed into a comfy kingsize bed with heavy comforting duvet. I slept soundly.",10.0,I believe in life after love.,1,staff,0
United Kingdom,Standard Room,1,October 2019,Solo traveler," The night staff were fabulously welcoming and helpful. I arrived late as I’d been at a Cher concert (awesome btw), and was tired and hungry. The receptionist suggested some fast food places still open in the area or that I could order pizza to have in my room. 15 mins later, a charming night porter brought my pizza and appletizer. Heavenly! Afterwards, I collapsed into a comfy kingsize bed with heavy comforting duvet. I slept soundly.",10.0,I believe in life after love.,1,food/drink,0
United Kingdom,Standard Room,1,October 2019,Solo traveler," The night staff were fabulously welcoming and helpful. I arrived late as I’d been at a Cher concert (awesome btw), and was tired and hungry. The receptionist suggested some fast food places still open in the area or that I could order pizza to have in my room. 15 mins later, a charming night porter brought my pizza and appletizer. Heavenly! Afterwards, I collapsed into a comfy kingsize bed with heavy comforting duvet. I slept soundly.",10.0,I believe in life after love.,1,location,0
United Kingdom,Standard Room,1,October 2019,Solo traveler," The night staff were fabulously welcoming and helpful. I arrived late as I’d been at a Cher concert (awesome btw), and was tired and hungry. The receptionist suggested some fast food places still open in the area or that I could order pizza to have in my room. 15 mins later, a charming night porter brought my pizza and appletizer. Heavenly! Afterwards, I collapsed into a comfy kingsize bed with heavy comforting duvet. I slept soundly.",10.0,I believe in life after love.,1,comfort,0
United Kingdom,Standard Room,1,October 2019,Solo traveler," The night staff were fabulously welcoming and helpful. I arrived late as I’d been at a Cher concert (awesome btw), and was tired and hungry. The receptionist suggested some fast food places still open in the area or that I could order pizza to have in my room. 15 mins later, a charming night porter brought my pizza and appletizer. Heavenly! Afterwards, I collapsed into a comfy kingsize bed with heavy comforting duvet. I slept soundly.",10.0,I believe in life after love.,1,bed,0
United Kingdom,Standard Room,2,October 2019,Group, Central to everything - sightseeing tour bus stop right outside the hotel! Hotel very comfortable / loved our stay,10.0,Exceptional,1,location,0
United Kingdom,Standard Room,2,October 2019,Group, Central to everything - sightseeing tour bus stop right outside the hotel! Hotel very comfortable / loved our stay,10.0,Exceptional,1,comfort,0
United Kingdom,Standard Room,1,October 2019,Couple, Just loved it. Staff so so helpful. Got the room I asked for as it was a special occasion. Can't wait to come back. Already booked again,10.0,It was my birthday. Loved it,1,staff,0
United Kingdom,Superior Room,1,October 2019,Couple," Everything, especially the main bar area .",10.0,Vern nice cosmopolitan feel very friendly staff,1,restaurant,0
United Kingdom,Superior Room,1,October 2019,Couple," Everything, especially the main bar area .",10.0,Vern nice cosmopolitan feel very friendly staff,1,location,0
United Kingdom,Standard Room,1,October 2019,Solo traveler, Excellent location close to central station.,9.2,Wonderful,1,location,0
United Kingdom,Premium Room,3,October 2019,Couple, Large room. Well decorated. Central location. Very comfortable.  Well provided with room extras.,9.6,Fantastic hotel in central location,1,location,0
United Kingdom,Premium Room,3,October 2019,Couple, Large room. Well decorated. Central location. Very comfortable.  Well provided with room extras.,9.6,Fantastic hotel in central location,1,comfort,0
United Kingdom,Standard Room,3,October 2019,Couple," The hotel is in the perfect location for exploring Glasgow, close to Central Station.
Friendly staff and a comfortable room.",9.2,Wonderful,1,location,0
United Kingdom,Standard Room,3,October 2019,Couple," The hotel is in the perfect location for exploring Glasgow, close to Central Station.
Friendly staff and a comfortable room.",9.2,Wonderful,1,staff,0
United Kingdom,Standard Room,3,October 2019,Couple," The hotel is in the perfect location for exploring Glasgow, close to Central Station.
Friendly staff and a comfortable room.",9.2,Wonderful,1,comfort,0
United Kingdom,Standard Room,1,October 2019,Couple, The friendliness of the staff made our stay. Situation perfect for touring and shopping in the city centre. Loved the lift and overall ambience of the hotel.,10.0,Fantastic hotel,1,staff,0
United Kingdom,Standard Room,1,October 2019,Couple, The friendliness of the staff made our stay. Situation perfect for touring and shopping in the city centre. Loved the lift and overall ambience of the hotel.,10.0,Fantastic hotel,1,location,0
United Kingdom,Standard Room,1,October 2019,Couple, The friendliness of the staff made our stay. Situation perfect for touring and shopping in the city centre. Loved the lift and overall ambience of the hotel.,10.0,Fantastic hotel,1,comfort,0
United Kingdom,Standard Room,1,October 2019,Couple," Reception Staff were uber helpful. 
Location is fab. 
Design is beautiful. 
Drinks were excellent.
Staff were friendly and quick to help out.",9.2,Great value for the quality. And the staff are great.,1,staff,0
United Kingdom,Standard Room,1,October 2019,Couple," Reception Staff were uber helpful. 
Location is fab. 
Design is beautiful. 
Drinks were excellent.
Staff were friendly and quick to help out.",9.2,Great value for the quality. And the staff are great.,1,location,0
United Kingdom,Standard Room,1,October 2019,Couple," Reception Staff were uber helpful. 
Location is fab. 
Design is beautiful. 
Drinks were excellent.
Staff were friendly and quick to help out.",9.2,Great value for the quality. And the staff are great.,1,food/drink,1
United Kingdom,Standard Room,2,October 2019,Couple," Very helpful, friendly staff ,",9.6,Exceptional,1,staff,0
United Kingdom,Superior Room,2,October 2019,Couple, The staff were very very friendly and they couldn't do enough to help us. I liked how quickly the room service was that we ordered. The breakfast was good as well.,10.0,Amazing! We would definitely stay again.,1,staff,0
United Kingdom,Superior Room,2,October 2019,Couple, The staff were very very friendly and they couldn't do enough to help us. I liked how quickly the room service was that we ordered. The breakfast was good as well.,10.0,Amazing! We would definitely stay again.,1,food/drink,0
United Kingdom,Standard Room,1,October 2019,Solo traveler, everything. great bed. great staff. great breakfast. there's a reason I keep coming back :-),9.2,Wonderful,1,bed,0
United Kingdom,Standard Room,1,October 2019,Solo traveler, everything. great bed. great staff. great breakfast. there's a reason I keep coming back :-),9.2,Wonderful,1,staff,0
United Kingdom,Standard Room,1,October 2019,Solo traveler, everything. great bed. great staff. great breakfast. there's a reason I keep coming back :-),9.2,Wonderful,1,food/drink,0
United Kingdom,Standard Room,1,October 2019,Couple," Bright, clean & modern. The hotel has a great bar / restaurant. We had a standard room which was really large.It's an ideal location for a city break. Situated near the Central station.",10.0,City break,1,dirty,0
United Kingdom,Standard Room,1,October 2019,Couple," Bright, clean & modern. The hotel has a great bar / restaurant. We had a standard room which was really large.It's an ideal location for a city break. Situated near the Central station.",10.0,City break,1,comfort,0
United Kingdom,Standard Room,1,October 2019,Couple," Bright, clean & modern. The hotel has a great bar / restaurant. We had a standard room which was really large.It's an ideal location for a city break. Situated near the Central station.",10.0,City break,1,restaurant,0
United Kingdom,Standard Room,1,October 2019,Couple," Bright, clean & modern. The hotel has a great bar / restaurant. We had a standard room which was really large.It's an ideal location for a city break. Situated near the Central station.",10.0,City break,1,location,0
