,Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities,Predicted
3484,United Kingdom,Standard Room,1,August 2019,Couple," Comfy beds ,",10.0,Good location for us arriving early hours of the morning,1,bed,1
3485,Australia,Standard Room,1,August 2019,Family, Perfect location - made solo travel with baby easy! Took trolley up to my room and was ready to go for my early morning flight.,8.8,Top hotel location,1,location,1
3486,United Kingdom,Standard Room,1,August 2019,Couple," Size of room.
Comfy large bed 
Large fluffy towels
Lovely clean bathroom facilities
Slippers",10.0,Exceptional,1,comfort,0
3487,United Kingdom,Standard Room,1,August 2019,Couple," Size of room.
Comfy large bed 
Large fluffy towels
Lovely clean bathroom facilities
Slippers",10.0,Exceptional,1,bed,0
3488,United Kingdom,Standard Room,1,August 2019,Couple," Size of room.
Comfy large bed 
Large fluffy towels
Lovely clean bathroom facilities
Slippers",10.0,Exceptional,1,bathroom,0
3489,United Kingdom,Standard Room,1,August 2019,Couple," Size of room.
Comfy large bed 
Large fluffy towels
Lovely clean bathroom facilities
Slippers",10.0,Exceptional,1,dirty,0
3490,United Kingdom,Superior Room with Runway View,1,August 2019,Couple, We have stayed here on numerous occasions. Its in a perfect spot. We are always happy with the service.,9.6,Excellent as always,1,location,1
3491,United Kingdom,Superior Room with Runway View,1,August 2019,Couple, We have stayed here on numerous occasions. Its in a perfect spot. We are always happy with the service.,9.6,Excellent as always,1,staff,1
3492,United Kingdom,Premium Room with Runway View,1,August 2019,Couple, 5 minute walk from Manchester Airport was main reason for staying here as we were on early morning flight. Easy to get to via train and rooms were of high quality.,8.3,Excellent hotel in convienant location,1,location,1
3493,United Kingdom,Superior Room with Runway View,1,August 2019,Couple," The bed was very comfortable, the staff were very helpful, the view was brilliant, we spent ages at the window watching the planes take off and land. The breakfast was very good there was plenty of options.",9.2,We really enjoyed our stay.,1,bed,1
3494,United Kingdom,Superior Room with Runway View,1,August 2019,Couple," The bed was very comfortable, the staff were very helpful, the view was brilliant, we spent ages at the window watching the planes take off and land. The breakfast was very good there was plenty of options.",9.2,We really enjoyed our stay.,1,comfort,1
3495,United Kingdom,Superior Room with Runway View,1,August 2019,Couple," The bed was very comfortable, the staff were very helpful, the view was brilliant, we spent ages at the window watching the planes take off and land. The breakfast was very good there was plenty of options.",9.2,We really enjoyed our stay.,1,staff,1
3496,United Kingdom,Superior Room with Runway View,1,August 2019,Couple," The bed was very comfortable, the staff were very helpful, the view was brilliant, we spent ages at the window watching the planes take off and land. The breakfast was very good there was plenty of options.",9.2,We really enjoyed our stay.,1,location,1
3497,United Kingdom,Superior Room with Runway View,1,August 2019,Couple," The bed was very comfortable, the staff were very helpful, the view was brilliant, we spent ages at the window watching the planes take off and land. The breakfast was very good there was plenty of options.",9.2,We really enjoyed our stay.,1,food/drink,1
3498,United Kingdom,Standard Room,1,August 2019,Family, Close to station and terminals,8.3,Very Good,1,location,1
3499,United Kingdom,Standard Room,1,August 2019,Solo traveler, Great location to the airport. Rooms very spacious and amazing bed!!,10.0,Exceptional,1,location,1
3500,United Kingdom,Standard Room,1,August 2019,Solo traveler, Great location to the airport. Rooms very spacious and amazing bed!!,10.0,Exceptional,1,bed,1
3501,United Kingdom,Standard Room,1,August 2019,Couple," Perfect location. Great breakfast. Comfy, spacious rooms.",10.0,Perfect start to the holiday.,1,location,1
3502,United Kingdom,Standard Room,1,August 2019,Couple," Perfect location. Great breakfast. Comfy, spacious rooms.",10.0,Perfect start to the holiday.,1,food/drink,1
3503,United Kingdom,Standard Room,1,August 2019,Couple," Perfect location. Great breakfast. Comfy, spacious rooms.",10.0,Perfect start to the holiday.,1,comfort,1
3504,United Kingdom,Premium Room,1,August 2019,Family, Very close to the train station and terminals making arriving and leaving stress free.,9.6,Perfect start to a family holiday,1,location,1
3505,United Kingdom,Superior Room with Runway View,1,August 2019,Couple, Location to terminal 2 was perfect for morning flight.,10.0,Good value.. perfect location..,1,location,1
3506,United Kingdom,Superior Room with Runway View,1,August 2019,Couple, Very nice room and excellent breakfast. Location always good for starting the holiday.,8.8,Excellent,1,food/drink,0
3507,United Kingdom,Superior Room with Runway View,1,August 2019,Couple, Very nice room and excellent breakfast. Location always good for starting the holiday.,8.8,Excellent,1,location,0
3508,United Kingdom,Standard Room,1,July 2019,Couple," Location made it so easy to access the airport. The room was lovely and clean, we even received a free upgrade as we were staying for my birthday which was much appreciated.",9.6,Exceptional,1,location,0
3509,United Kingdom,Standard Room,1,July 2019,Couple," Location made it so easy to access the airport. The room was lovely and clean, we even received a free upgrade as we were staying for my birthday which was much appreciated.",9.6,Exceptional,1,dirty,0
3510,United Kingdom,Standard Room,1,July 2019,Couple, all apart from drink prices,10.0,staff always spot on,1,food/drink,1
3511,United Kingdom,Standard Room,1,July 2019,Couple, all apart from drink prices,10.0,staff always spot on,1,price,1
3512,United Kingdom,Premium Room,1,August 2019,Family," Stayed here many times. 
Great for early morning flights can walk to all terminals under cover.",8.8,Excellent,1,location,1
3513,United Kingdom,Standard Room,1,August 2019,Family, Excellent location,9.6,Perfect location before an early flight,1,location,1
3514,United Kingdom,Standard Room,1,August 2019,Solo traveler," The location- connected to the airport (all terminals).  Big telly, comfortable bed.  The check-in was amazingly quick.",10.0,Great place to stay if you have an early morning flight.,1,location,1
3515,United Kingdom,Standard Room,1,August 2019,Solo traveler," The location- connected to the airport (all terminals).  Big telly, comfortable bed.  The check-in was amazingly quick.",10.0,Great place to stay if you have an early morning flight.,1,comfort,1
3516,United Kingdom,Standard Room,1,August 2019,Solo traveler," The location- connected to the airport (all terminals).  Big telly, comfortable bed.  The check-in was amazingly quick.",10.0,Great place to stay if you have an early morning flight.,1,bed,1
3517,Isle of Man,Superior Room with Runway View,1,August 2019,Couple, Fab staff friendly and helpful,10.0,Exceptional,1,staff,1
3518,United Kingdom,Standard Room,1,July 2019,Group, Proximity to departure lounges,7.5,Comfortable.,1,location,1
3519,United Kingdom,Superior Room with Runway View,1,July 2019,Solo traveler, Comfort and Location,9.2,Wonderful,1,comfort,1
3520,United Kingdom,Superior Room with Runway View,1,July 2019,Solo traveler, Comfort and Location,9.2,Wonderful,1,location,1
3521,United Kingdom,Standard Room,1,August 2019,Couple," Very efficient and friendly service.
Upgraded us to Business room on 9th floor, very nice bed, linens and bathroom 
Great location",9.6,Exceptional,1,staff,1
3522,United Kingdom,Standard Room,1,August 2019,Couple," Very efficient and friendly service.
Upgraded us to Business room on 9th floor, very nice bed, linens and bathroom 
Great location",9.6,Exceptional,1,bed,1
3523,United Kingdom,Standard Room,1,August 2019,Couple," Very efficient and friendly service.
Upgraded us to Business room on 9th floor, very nice bed, linens and bathroom 
Great location",9.6,Exceptional,1,bathroom,1
3524,United Kingdom,Standard Room,1,August 2019,Couple," Very efficient and friendly service.
Upgraded us to Business room on 9th floor, very nice bed, linens and bathroom 
Great location",9.6,Exceptional,1,location,1
3525,Switzerland,Superior Room with Runway View,1,August 2019,Solo traveler," Fantastic staff-everyone was cheerful, friendly and helpful. This is a super hotel and I will definitely return. Highly recommended.",10.0,A relaxing experience.,1,staff,1
3526,United Kingdom,Standard Room,1,August 2019,Couple," Staff are wonderfully welcoming - rooms are comfortable, clean and well-stocked with necessities.",9.2,Great airport hotel,1,staff,1
3527,United Kingdom,Standard Room,1,August 2019,Couple," Staff are wonderfully welcoming - rooms are comfortable, clean and well-stocked with necessities.",9.2,Great airport hotel,1,comfort,1
3528,United Kingdom,Standard Room,1,August 2019,Couple," Staff are wonderfully welcoming - rooms are comfortable, clean and well-stocked with necessities.",9.2,Great airport hotel,1,dirty,1
3529,France,Standard Room,1,August 2019,Family," Super room (standard twin), spacious plus very comfy bed and pillows. I slept very well, no noise at all so well insulated. Immaculate and beautifully designed. Easy to find and reach on foot via the undercover walkway.",9.6,"Super hotel, but pricey",1,comfort,1
3530,France,Standard Room,1,August 2019,Family," Super room (standard twin), spacious plus very comfy bed and pillows. I slept very well, no noise at all so well insulated. Immaculate and beautifully designed. Easy to find and reach on foot via the undercover walkway.",9.6,"Super hotel, but pricey",1,bed,1
3531,France,Standard Room,1,August 2019,Family," Super room (standard twin), spacious plus very comfy bed and pillows. I slept very well, no noise at all so well insulated. Immaculate and beautifully designed. Easy to find and reach on foot via the undercover walkway.",9.6,"Super hotel, but pricey",1,noisiness,1
3532,United Kingdom,Executive Room with Lounge Access,1,August 2019,Solo traveler," Brilliant stay however the only equlipse was the IRD burger which was underwhelming. Apart from that all was brilliant and staff as usual were superb...
Thank you..",9.6,Fantastic...,1,staff,1
3533,United Kingdom,Premium Room,1,August 2019,Couple, Very very quiet room with huge bed and nice surroundings,9.6,Fantastic Executive room for an airport overnight stay - very rested in the morning.,1,noisiness,1
3534,United Kingdom,Premium Room,1,August 2019,Couple, Very very quiet room with huge bed and nice surroundings,9.6,Fantastic Executive room for an airport overnight stay - very rested in the morning.,1,bed,1
3535,Saudi Arabia,Standard Room,1,August 2019,Family," Friendly staff , Great  location",9.6,"During my next trip through Manchester airport , I will stay again   in this lovely hotel",1,staff,1
3536,Saudi Arabia,Standard Room,1,August 2019,Family," Friendly staff , Great  location",9.6,"During my next trip through Manchester airport , I will stay again   in this lovely hotel",1,location,1
3537,United Kingdom,Superior Room with Runway View,1,August 2019,Family, Perfect location for an early flight,8.3,Very Good,1,location,1
